observed_at,market,model_id,model,price,currency,reference_new_price
2026-09-06T09:50:39Z,US,iphone-15-pro-max,iPhone 15 Pro Max,645.00,USD,1399.00
2026-09-06T09:50:39Z,US,iphone-16,iPhone 16,546.00,USD,729.00
2026-09-06T09:50:39Z,US,iphone-16-plus,iPhone 16 Plus,583.00,USD,829.00
2026-09-06T09:50:39Z,US,iphone-16-pro,iPhone 16 Pro,670.56,USD,999.00
2026-09-06T09:50:39Z,US,iphone-16-pro-max,iPhone 16 Pro Max,799.00,USD,1199.00
2026-09-06T09:50:39Z,US,iphone-16e,iPhone 16e,375.00,USD,599.00
2026-09-06T09:50:39Z,US,iphone-17,iPhone 17,795.00,USD,829.00
2026-09-06T09:50:39Z,US,iphone-17-pro,iPhone 17 Pro,961.00,USD,1099.00
2026-09-06T09:50:39Z,US,iphone-17-pro-max,iPhone 17 Pro Max,1088.00,USD,1199.00
2026-09-07T01:24:33Z,US,iphone-13,iPhone 13,226.00,USD,629.00
2026-09-07T01:24:33Z,US,iphone-14,iPhone 14,264.00,USD,629.00
2026-09-07T01:24:33Z,US,iphone-14-plus,iPhone 14 Plus,319.00,USD,729.00
2026-09-07T01:24:33Z,US,iphone-15,iPhone 15,398.00,USD,729.00
2026-09-07T01:24:33Z,US,iphone-15-plus,iPhone 15 Plus,434.87,USD,829.00
2026-09-07T01:24:33Z,US,iphone-15-pro,iPhone 15 Pro,530.00,USD,999.00
2026-09-07T01:24:33Z,US,iphone-15-pro-max,iPhone 15 Pro Max,652.00,USD,1199.00
2026-09-07T01:24:33Z,US,iphone-16,iPhone 16,555.00,USD,729.00
2026-09-07T01:24:33Z,US,iphone-16-plus,iPhone 16 Plus,588.00,USD,829.00
2026-09-07T01:24:33Z,US,iphone-16-pro,iPhone 16 Pro,670.56,USD,999.00
2026-09-07T01:24:33Z,US,iphone-16-pro-max,iPhone 16 Pro Max,805.00,USD,1199.00
2026-09-07T01:24:33Z,US,iphone-16e,iPhone 16e,375.00,USD,599.00
2026-09-07T01:24:33Z,US,iphone-17,iPhone 17,799.00,USD,829.00
2026-09-07T01:24:33Z,US,iphone-17-pro,iPhone 17 Pro,971.00,USD,1099.00
2026-09-07T01:24:33Z,US,iphone-17-pro-max,iPhone 17 Pro Max,1095.00,USD,1199.00
