observed_at,market,model_id,model,price,currency,reference_new_price
2026-08-13T22:08:08Z,FR,iphone-15,iPhone 15,419.00,EUR,869.00
2026-08-13T22:08:08Z,FR,iphone-15-plus,iPhone 15 Plus,482.00,EUR,969.00
2026-08-13T22:08:08Z,FR,iphone-15-pro,iPhone 15 Pro,596.00,EUR,1229.00
2026-08-13T22:08:08Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,705.66,EUR,1479.00
2026-08-13T22:08:08Z,FR,iphone-16,iPhone 16,510.00,EUR,869.00
2026-08-13T22:08:08Z,FR,iphone-16-plus,iPhone 16 Plus,579.00,EUR,969.00
2026-08-13T22:08:08Z,FR,iphone-16-pro,iPhone 16 Pro,705.00,EUR,1229.00
2026-08-13T22:08:08Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,862.00,EUR,1479.00
2026-08-13T22:08:08Z,FR,iphone-16e,iPhone 16e,409.00,EUR,719.00
2026-08-13T22:08:08Z,FR,iphone-17,iPhone 17,709.00,EUR,969.00
2026-08-13T22:08:08Z,FR,iphone-17-pro,iPhone 17 Pro,999.00,EUR,1329.00
2026-08-14T05:25:57Z,FR,iphone-13,iPhone 13,295.00,EUR,749.00
2026-08-14T05:25:57Z,FR,iphone-13-mini,iPhone 13 mini,263.00,EUR,809.00
2026-08-14T05:25:57Z,FR,iphone-14,iPhone 14,324.00,EUR,749.00
2026-08-14T05:25:57Z,FR,iphone-14-pro,iPhone 14 Pro,500.00,EUR,1559.00
2026-08-14T05:25:57Z,FR,iphone-15,iPhone 15,419.00,EUR,869.00
2026-08-14T05:25:57Z,FR,iphone-15-plus,iPhone 15 Plus,503.00,EUR,969.00
2026-08-14T05:25:57Z,FR,iphone-15-pro,iPhone 15 Pro,596.00,EUR,1229.00
2026-08-14T05:25:57Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,717.00,EUR,1479.00
2026-08-14T05:25:57Z,FR,iphone-16,iPhone 16,510.00,EUR,869.00
2026-08-14T05:25:57Z,FR,iphone-16-plus,iPhone 16 Plus,579.00,EUR,969.00
2026-08-14T05:25:57Z,FR,iphone-16-pro,iPhone 16 Pro,705.00,EUR,1229.00
2026-08-14T05:25:57Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,862.00,EUR,1479.00
2026-08-14T05:25:57Z,FR,iphone-16e,iPhone 16e,402.00,EUR,719.00
2026-08-14T05:25:57Z,FR,iphone-17,iPhone 17,709.00,EUR,969.00
2026-08-14T05:25:57Z,FR,iphone-17-pro,iPhone 17 Pro,999.00,EUR,1329.00
2026-08-14T12:29:00Z,FR,iphone-13,iPhone 13,281.00,EUR,749.00
2026-08-14T12:29:00Z,FR,iphone-13-mini,iPhone 13 mini,252.00,EUR,809.00
2026-08-14T12:29:00Z,FR,iphone-14,iPhone 14,306.00,EUR,749.00
2026-08-14T12:29:00Z,FR,iphone-14-pro,iPhone 14 Pro,459.99,EUR,1329.00
2026-08-14T12:29:00Z,FR,iphone-15,iPhone 15,419.00,EUR,869.00
2026-08-14T12:29:00Z,FR,iphone-15-plus,iPhone 15 Plus,449.00,EUR,969.00
2026-08-14T12:29:00Z,FR,iphone-15-pro,iPhone 15 Pro,580.00,EUR,1229.00
2026-08-14T12:29:00Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,700.00,EUR,1479.00
2026-08-14T12:29:00Z,FR,iphone-16,iPhone 16,590.00,EUR,869.00
2026-08-14T12:29:00Z,FR,iphone-16-plus,iPhone 16 Plus,599.00,EUR,969.00
2026-08-14T12:29:00Z,FR,iphone-16-pro,iPhone 16 Pro,701.00,EUR,1229.00
2026-08-14T12:29:00Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,855.00,EUR,1479.00
2026-08-14T12:29:00Z,FR,iphone-16e,iPhone 16e,435.00,EUR,719.00
2026-08-14T12:29:00Z,FR,iphone-17,iPhone 17,694.00,EUR,969.00
2026-08-14T12:29:00Z,FR,iphone-17-pro,iPhone 17 Pro,999.00,EUR,1329.00
2026-08-14T13:11:41Z,FR,iphone-13,iPhone 13,277.00,EUR,749.00
2026-08-14T13:11:41Z,FR,iphone-13-mini,iPhone 13 mini,252.00,EUR,809.00
2026-08-14T13:11:41Z,FR,iphone-14,iPhone 14,306.00,EUR,749.00
2026-08-14T13:11:41Z,FR,iphone-14-pro,iPhone 14 Pro,463.00,EUR,1329.00
2026-08-14T13:11:41Z,FR,iphone-15,iPhone 15,422.00,EUR,869.00
2026-08-14T13:11:41Z,FR,iphone-15-plus,iPhone 15 Plus,449.00,EUR,969.00
2026-08-14T13:11:41Z,FR,iphone-15-pro,iPhone 15 Pro,580.00,EUR,1229.00
2026-08-14T13:11:41Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,717.06,EUR,1479.00
2026-08-14T13:11:41Z,FR,iphone-16,iPhone 16,590.00,EUR,869.00
2026-08-14T13:11:41Z,FR,iphone-16-plus,iPhone 16 Plus,599.00,EUR,969.00
2026-08-14T13:11:41Z,FR,iphone-16-pro,iPhone 16 Pro,701.00,EUR,1229.00
2026-08-14T13:11:41Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,843.00,EUR,1479.00
2026-08-14T13:11:41Z,FR,iphone-16e,iPhone 16e,428.00,EUR,719.00
2026-08-14T13:11:41Z,FR,iphone-17,iPhone 17,694.00,EUR,969.00
2026-08-14T13:11:41Z,FR,iphone-17-pro,iPhone 17 Pro,999.00,EUR,1329.00
2026-08-14T16:04:22Z,FR,iphone-13,iPhone 13,260.00,EUR,749.00
2026-08-14T16:04:22Z,FR,iphone-13-mini,iPhone 13 mini,260.00,EUR,809.00
2026-08-14T16:04:22Z,FR,iphone-14,iPhone 14,323.00,EUR,749.00
2026-08-14T16:04:22Z,FR,iphone-14-pro,iPhone 14 Pro,427.26,EUR,1329.00
2026-08-14T16:04:22Z,FR,iphone-15,iPhone 15,429.00,EUR,869.00
2026-08-14T16:04:22Z,FR,iphone-15-plus,iPhone 15 Plus,469.00,EUR,969.00
2026-08-14T16:04:22Z,FR,iphone-15-pro,iPhone 15 Pro,596.00,EUR,1229.00
2026-08-14T16:04:22Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,626.00,EUR,1479.00
2026-08-14T16:04:22Z,FR,iphone-16,iPhone 16,590.00,EUR,869.00
2026-08-14T16:04:22Z,FR,iphone-16-plus,iPhone 16 Plus,599.00,EUR,969.00
2026-08-14T16:04:22Z,FR,iphone-16-pro,iPhone 16 Pro,679.00,EUR,1229.00
2026-08-14T16:04:22Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,855.00,EUR,1479.00
2026-08-14T16:04:22Z,FR,iphone-16e,iPhone 16e,428.00,EUR,719.00
2026-08-14T16:04:22Z,FR,iphone-17,iPhone 17,694.00,EUR,969.00
2026-08-14T16:04:22Z,FR,iphone-17-pro,iPhone 17 Pro,999.00,EUR,1329.00
2026-08-14T16:18:01Z,FR,iphone-13,iPhone 13,260.00,EUR,749.00
2026-08-14T16:18:01Z,FR,iphone-13-mini,iPhone 13 mini,260.00,EUR,809.00
2026-08-14T16:18:01Z,FR,iphone-14,iPhone 14,323.00,EUR,749.00
2026-08-14T16:18:01Z,FR,iphone-14-pro,iPhone 14 Pro,427.26,EUR,1329.00
2026-08-14T16:18:01Z,FR,iphone-15,iPhone 15,429.00,EUR,869.00
2026-08-14T16:18:01Z,FR,iphone-15-plus,iPhone 15 Plus,469.00,EUR,969.00
2026-08-14T16:18:01Z,FR,iphone-15-pro,iPhone 15 Pro,596.00,EUR,1229.00
2026-08-14T16:18:01Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,626.00,EUR,1479.00
2026-08-14T16:18:01Z,FR,iphone-16,iPhone 16,558.00,EUR,869.00
2026-08-14T16:18:01Z,FR,iphone-16-plus,iPhone 16 Plus,599.00,EUR,969.00
2026-08-14T16:18:01Z,FR,iphone-16-pro,iPhone 16 Pro,679.00,EUR,1229.00
2026-08-14T16:18:01Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,855.00,EUR,1479.00
2026-08-14T16:18:01Z,FR,iphone-16e,iPhone 16e,436.00,EUR,719.00
2026-08-14T16:18:01Z,FR,iphone-17,iPhone 17,694.00,EUR,969.00
2026-08-14T16:18:01Z,FR,iphone-17-pro,iPhone 17 Pro,999.00,EUR,1329.00
2026-08-14T16:33:07Z,FR,iphone-13,iPhone 13,260.00,EUR,749.00
2026-08-14T16:33:07Z,FR,iphone-13-mini,iPhone 13 mini,260.00,EUR,809.00
2026-08-14T16:33:07Z,FR,iphone-14,iPhone 14,324.00,EUR,749.00
2026-08-14T16:33:07Z,FR,iphone-14-pro,iPhone 14 Pro,427.26,EUR,1329.00
2026-08-14T16:33:07Z,FR,iphone-15,iPhone 15,429.00,EUR,869.00
2026-08-14T16:33:07Z,FR,iphone-15-plus,iPhone 15 Plus,469.00,EUR,969.00
2026-08-14T16:33:07Z,FR,iphone-15-pro,iPhone 15 Pro,596.00,EUR,1229.00
2026-08-14T16:33:07Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,670.68,EUR,1479.00
2026-08-14T16:33:07Z,FR,iphone-16,iPhone 16,558.00,EUR,869.00
2026-08-14T16:33:07Z,FR,iphone-16-plus,iPhone 16 Plus,599.00,EUR,969.00
2026-08-14T16:33:07Z,FR,iphone-16-pro,iPhone 16 Pro,679.00,EUR,1229.00
2026-08-14T16:33:07Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,855.00,EUR,1479.00
2026-08-14T16:33:07Z,FR,iphone-16e,iPhone 16e,436.00,EUR,719.00
2026-08-14T16:33:07Z,FR,iphone-17,iPhone 17,694.00,EUR,969.00
2026-08-14T16:33:07Z,FR,iphone-17-pro,iPhone 17 Pro,999.00,EUR,1329.00
2026-08-14T20:28:14Z,FR,iphone-13,iPhone 13,275.00,EUR,749.00
2026-08-14T20:28:14Z,FR,iphone-13-mini,iPhone 13 mini,265.00,EUR,809.00
2026-08-14T20:28:14Z,FR,iphone-14,iPhone 14,299.00,EUR,749.00
2026-08-14T20:28:14Z,FR,iphone-14-pro,iPhone 14 Pro,470.00,EUR,2129.00
2026-08-14T20:28:14Z,FR,iphone-15,iPhone 15,429.00,EUR,869.00
2026-08-14T20:28:14Z,FR,iphone-15-plus,iPhone 15 Plus,439.00,EUR,969.00
2026-08-14T20:28:14Z,FR,iphone-15-pro,iPhone 15 Pro,550.00,EUR,1229.00
2026-08-14T20:28:14Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,635.00,EUR,1479.00
2026-08-14T20:28:14Z,FR,iphone-16,iPhone 16,580.00,EUR,869.00
2026-08-14T20:28:14Z,FR,iphone-16-plus,iPhone 16 Plus,599.00,EUR,969.00
2026-08-14T20:28:14Z,FR,iphone-16-pro,iPhone 16 Pro,689.00,EUR,1229.00
2026-08-14T20:28:14Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,857.00,EUR,1479.00
2026-08-14T20:28:14Z,FR,iphone-16e,iPhone 16e,436.00,EUR,719.00
2026-08-14T20:28:14Z,FR,iphone-17,iPhone 17,694.00,EUR,969.00
2026-08-14T20:28:14Z,FR,iphone-17-pro,iPhone 17 Pro,993.00,EUR,1329.00
2026-08-14T20:58:57Z,FR,iphone-13,iPhone 13,275.00,EUR,749.00
2026-08-14T20:58:57Z,FR,iphone-13-mini,iPhone 13 mini,265.00,EUR,809.00
2026-08-14T20:58:57Z,FR,iphone-14,iPhone 14,299.00,EUR,749.00
2026-08-14T20:58:57Z,FR,iphone-14-pro,iPhone 14 Pro,470.00,EUR,2129.00
2026-08-14T20:58:57Z,FR,iphone-15,iPhone 15,429.00,EUR,869.00
2026-08-14T20:58:57Z,FR,iphone-15-plus,iPhone 15 Plus,476.00,EUR,969.00
2026-08-14T20:58:57Z,FR,iphone-15-pro,iPhone 15 Pro,596.00,EUR,1229.00
2026-08-14T20:58:57Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,639.99,EUR,1479.00
2026-08-14T20:58:57Z,FR,iphone-16,iPhone 16,580.00,EUR,869.00
2026-08-14T20:58:57Z,FR,iphone-16-plus,iPhone 16 Plus,599.00,EUR,969.00
2026-08-14T20:58:57Z,FR,iphone-16-pro,iPhone 16 Pro,689.00,EUR,1229.00
2026-08-14T20:58:57Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,857.00,EUR,1479.00
2026-08-14T20:58:57Z,FR,iphone-16e,iPhone 16e,436.00,EUR,719.00
2026-08-14T20:58:57Z,FR,iphone-17,iPhone 17,694.00,EUR,969.00
2026-08-14T20:58:57Z,FR,iphone-17-pro,iPhone 17 Pro,993.00,EUR,1329.00
2026-08-15T05:19:55Z,FR,iphone-13,iPhone 13,281.00,EUR,749.00
2026-08-15T05:19:55Z,FR,iphone-13-mini,iPhone 13 mini,265.00,EUR,809.00
2026-08-15T05:19:55Z,FR,iphone-14,iPhone 14,299.00,EUR,749.00
2026-08-15T05:19:55Z,FR,iphone-14-pro,iPhone 14 Pro,470.00,EUR,2129.00
2026-08-15T05:19:55Z,FR,iphone-15,iPhone 15,429.00,EUR,869.00
2026-08-15T05:19:55Z,FR,iphone-15-plus,iPhone 15 Plus,476.00,EUR,969.00
2026-08-15T05:19:55Z,FR,iphone-15-pro,iPhone 15 Pro,596.00,EUR,1229.00
2026-08-15T05:19:55Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,667.00,EUR,1479.00
2026-08-15T05:19:55Z,FR,iphone-16,iPhone 16,590.00,EUR,869.00
2026-08-15T05:19:55Z,FR,iphone-16-plus,iPhone 16 Plus,599.00,EUR,969.00
2026-08-15T05:19:55Z,FR,iphone-16-pro,iPhone 16 Pro,689.00,EUR,1229.00
2026-08-15T05:19:55Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,803.00,EUR,1479.00
2026-08-15T05:19:55Z,FR,iphone-16e,iPhone 16e,418.00,EUR,719.00
2026-08-15T05:19:55Z,FR,iphone-17,iPhone 17,694.00,EUR,969.00
2026-08-15T05:19:55Z,FR,iphone-17-pro,iPhone 17 Pro,993.00,EUR,1329.00
2026-08-15T12:39:29Z,FR,iphone-13,iPhone 13,272.16,EUR,749.00
2026-08-15T12:39:29Z,FR,iphone-13-mini,iPhone 13 mini,265.00,EUR,809.00
2026-08-15T12:39:29Z,FR,iphone-14,iPhone 14,298.00,EUR,749.00
2026-08-15T12:39:29Z,FR,iphone-14-pro,iPhone 14 Pro,485.00,EUR,1329.00
2026-08-15T12:39:29Z,FR,iphone-15,iPhone 15,429.00,EUR,869.00
2026-08-15T12:39:29Z,FR,iphone-15-plus,iPhone 15 Plus,491.00,EUR,969.00
2026-08-15T12:39:29Z,FR,iphone-15-pro,iPhone 15 Pro,577.00,EUR,1229.00
2026-08-15T12:39:29Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,699.99,EUR,1479.00
2026-08-15T12:39:29Z,FR,iphone-16,iPhone 16,592.00,EUR,869.00
2026-08-15T12:39:29Z,FR,iphone-16-plus,iPhone 16 Plus,599.00,EUR,969.00
2026-08-15T12:39:29Z,FR,iphone-16-pro,iPhone 16 Pro,689.00,EUR,1229.00
2026-08-15T12:39:29Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,849.00,EUR,1479.00
2026-08-15T12:39:29Z,FR,iphone-16e,iPhone 16e,431.00,EUR,719.00
2026-08-15T12:39:29Z,FR,iphone-17,iPhone 17,720.00,EUR,969.00
2026-08-15T12:39:29Z,FR,iphone-17-pro,iPhone 17 Pro,979.00,EUR,1329.00
2026-08-16T08:15:29Z,FR,iphone-13,iPhone 13,274.00,EUR,749.00
2026-08-16T08:15:29Z,FR,iphone-13-mini,iPhone 13 mini,265.00,EUR,809.00
2026-08-16T08:15:29Z,FR,iphone-14,iPhone 14,299.00,EUR,749.00
2026-08-16T08:15:29Z,FR,iphone-14-pro,iPhone 14 Pro,487.00,EUR,1329.00
2026-08-16T08:15:29Z,FR,iphone-15,iPhone 15,427.00,EUR,869.00
2026-08-16T08:15:29Z,FR,iphone-15-plus,iPhone 15 Plus,495.00,EUR,969.00
2026-08-16T08:15:29Z,FR,iphone-15-pro,iPhone 15 Pro,577.00,EUR,1229.00
2026-08-16T08:15:29Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,670.00,EUR,1479.00
2026-08-16T08:15:29Z,FR,iphone-16,iPhone 16,561.00,EUR,869.00
2026-08-16T08:15:29Z,FR,iphone-16-plus,iPhone 16 Plus,599.00,EUR,969.00
2026-08-16T08:15:29Z,FR,iphone-16-pro,iPhone 16 Pro,689.00,EUR,1229.00
2026-08-16T08:15:29Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,803.00,EUR,1479.00
2026-08-16T08:15:29Z,FR,iphone-16e,iPhone 16e,441.00,EUR,719.00
2026-08-16T08:15:29Z,FR,iphone-17,iPhone 17,726.00,EUR,969.00
2026-08-16T08:15:29Z,FR,iphone-17-pro,iPhone 17 Pro,990.00,EUR,1329.00
2026-08-16T17:36:15Z,FR,iphone-13,iPhone 13,281.00,EUR,749.00
2026-08-16T17:36:15Z,FR,iphone-13-mini,iPhone 13 mini,287.00,EUR,809.00
2026-08-16T17:36:15Z,FR,iphone-14,iPhone 14,310.00,EUR,749.00
2026-08-16T17:36:15Z,FR,iphone-14-pro,iPhone 14 Pro,490.00,EUR,1599.00
2026-08-16T17:36:15Z,FR,iphone-15,iPhone 15,430.00,EUR,869.00
2026-08-16T17:36:15Z,FR,iphone-15-plus,iPhone 15 Plus,510.00,EUR,969.00
2026-08-16T17:36:15Z,FR,iphone-15-pro,iPhone 15 Pro,599.00,EUR,1229.00
2026-08-16T17:36:15Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,720.00,EUR,1479.00
2026-08-16T17:36:15Z,FR,iphone-16,iPhone 16,593.00,EUR,869.00
2026-08-16T17:36:15Z,FR,iphone-16-plus,iPhone 16 Plus,599.00,EUR,969.00
2026-08-16T17:36:15Z,FR,iphone-16-pro,iPhone 16 Pro,689.00,EUR,1229.00
2026-08-16T17:36:15Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,843.00,EUR,1479.00
2026-08-16T17:36:15Z,FR,iphone-16e,iPhone 16e,444.00,EUR,719.00
2026-08-16T17:36:15Z,FR,iphone-17,iPhone 17,715.00,EUR,969.00
2026-08-16T17:36:15Z,FR,iphone-17-pro,iPhone 17 Pro,990.00,EUR,1329.00
2026-08-17T09:23:15Z,FR,iphone-13,iPhone 13,287.00,EUR,749.00
2026-08-17T09:23:15Z,FR,iphone-13-mini,iPhone 13 mini,276.00,EUR,809.00
2026-08-17T09:23:15Z,FR,iphone-14,iPhone 14,311.00,EUR,749.00
2026-08-17T09:23:15Z,FR,iphone-14-pro,iPhone 14 Pro,471.00,EUR,1329.00
2026-08-17T09:23:15Z,FR,iphone-15,iPhone 15,413.00,EUR,869.00
2026-08-17T09:23:15Z,FR,iphone-15-plus,iPhone 15 Plus,488.00,EUR,969.00
2026-08-17T09:23:15Z,FR,iphone-15-pro,iPhone 15 Pro,582.00,EUR,1359.00
2026-08-17T09:23:15Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,670.00,EUR,1479.00
2026-08-17T09:23:15Z,FR,iphone-16,iPhone 16,590.00,EUR,869.00
2026-08-17T09:23:15Z,FR,iphone-16-plus,iPhone 16 Plus,599.00,EUR,969.00
2026-08-17T09:23:15Z,FR,iphone-16-pro,iPhone 16 Pro,689.00,EUR,1229.00
2026-08-17T09:23:15Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,804.00,EUR,1479.00
2026-08-17T09:23:15Z,FR,iphone-16e,iPhone 16e,435.00,EUR,719.00
2026-08-17T09:23:15Z,FR,iphone-17,iPhone 17,726.00,EUR,969.00
2026-08-17T09:23:15Z,FR,iphone-17-pro,iPhone 17 Pro,990.00,EUR,1329.00
2026-08-17T16:51:05Z,FR,iphone-13,iPhone 13,291.00,EUR,749.00
2026-08-17T16:51:05Z,FR,iphone-13-mini,iPhone 13 mini,302.00,EUR,809.00
2026-08-17T16:51:05Z,FR,iphone-14,iPhone 14,321.00,EUR,749.00
2026-08-17T16:51:05Z,FR,iphone-14-pro,iPhone 14 Pro,504.00,EUR,1329.00
2026-08-17T16:51:05Z,FR,iphone-15,iPhone 15,431.00,EUR,869.00
2026-08-17T16:51:05Z,FR,iphone-15-plus,iPhone 15 Plus,504.00,EUR,969.00
2026-08-17T16:51:05Z,FR,iphone-15-pro,iPhone 15 Pro,587.52,EUR,1229.00
2026-08-17T16:51:05Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,699.00,EUR,1479.00
2026-08-17T16:51:05Z,FR,iphone-16,iPhone 16,607.00,EUR,869.00
2026-08-17T16:51:05Z,FR,iphone-16-plus,iPhone 16 Plus,599.00,EUR,969.00
2026-08-17T16:51:05Z,FR,iphone-16-pro,iPhone 16 Pro,689.00,EUR,1229.00
2026-08-17T16:51:05Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,846.00,EUR,1479.00
2026-08-17T16:51:05Z,FR,iphone-16e,iPhone 16e,425.00,EUR,719.00
2026-08-17T16:51:05Z,FR,iphone-17,iPhone 17,715.00,EUR,969.00
2026-08-17T16:51:05Z,FR,iphone-17-pro,iPhone 17 Pro,991.00,EUR,1329.00
2026-08-18T09:35:10Z,FR,iphone-13,iPhone 13,287.00,EUR,749.00
2026-08-18T09:35:10Z,FR,iphone-13-mini,iPhone 13 mini,276.00,EUR,809.00
2026-08-18T09:35:10Z,FR,iphone-14,iPhone 14,310.00,EUR,749.00
2026-08-18T09:35:10Z,FR,iphone-14-pro,iPhone 14 Pro,511.00,EUR,1599.00
2026-08-18T09:35:10Z,FR,iphone-15,iPhone 15,429.00,EUR,869.00
2026-08-18T09:35:10Z,FR,iphone-15-plus,iPhone 15 Plus,489.00,EUR,969.00
2026-08-18T09:35:10Z,FR,iphone-15-pro,iPhone 15 Pro,559.00,EUR,1229.00
2026-08-18T09:35:10Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,702.00,EUR,1479.00
2026-08-18T09:35:10Z,FR,iphone-16,iPhone 16,574.00,EUR,869.00
2026-08-18T09:35:10Z,FR,iphone-16-plus,iPhone 16 Plus,599.00,EUR,969.00
2026-08-18T09:35:10Z,FR,iphone-16-pro,iPhone 16 Pro,669.00,EUR,1229.00
2026-08-18T09:35:10Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,849.00,EUR,1479.00
2026-08-18T09:35:10Z,FR,iphone-16e,iPhone 16e,417.00,EUR,719.00
2026-08-18T09:35:10Z,FR,iphone-17,iPhone 17,719.00,EUR,969.00
2026-08-18T09:35:10Z,FR,iphone-17-pro,iPhone 17 Pro,971.00,EUR,1329.00
2026-08-18T20:56:09Z,FR,iphone-13,iPhone 13,282.00,EUR,749.00
2026-08-18T20:56:09Z,FR,iphone-13-mini,iPhone 13 mini,263.00,EUR,809.00
2026-08-18T20:56:09Z,FR,iphone-14,iPhone 14,320.00,EUR,749.00
2026-08-18T20:56:09Z,FR,iphone-14-pro,iPhone 14 Pro,480.00,EUR,1609.00
2026-08-18T20:56:09Z,FR,iphone-15,iPhone 15,434.00,EUR,869.00
2026-08-18T20:56:09Z,FR,iphone-15-plus,iPhone 15 Plus,513.00,EUR,969.00
2026-08-18T20:56:09Z,FR,iphone-15-pro,iPhone 15 Pro,559.00,EUR,1229.00
2026-08-18T20:56:09Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,733.00,EUR,1479.00
2026-08-18T20:56:09Z,FR,iphone-16,iPhone 16,599.00,EUR,869.00
2026-08-18T20:56:09Z,FR,iphone-16-plus,iPhone 16 Plus,599.00,EUR,969.00
2026-08-18T20:56:09Z,FR,iphone-16-pro,iPhone 16 Pro,702.00,EUR,1229.00
2026-08-18T20:56:09Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,812.00,EUR,1479.00
2026-08-18T20:56:09Z,FR,iphone-16e,iPhone 16e,436.00,EUR,719.00
2026-08-18T20:56:09Z,FR,iphone-17,iPhone 17,715.00,EUR,969.00
2026-08-18T20:56:09Z,FR,iphone-17-pro,iPhone 17 Pro,986.00,EUR,1329.00
2026-08-19T08:00:00Z,FR,iphone-13,iPhone 13,280.00,EUR,749.00
2026-08-19T08:00:00Z,FR,iphone-13-mini,iPhone 13 mini,261.00,EUR,809.00
2026-08-19T08:00:00Z,FR,iphone-14,iPhone 14,312.00,EUR,749.00
2026-08-19T08:00:00Z,FR,iphone-14-pro,iPhone 14 Pro,473.00,EUR,1329.00
2026-08-19T08:00:00Z,FR,iphone-15,iPhone 15,417.00,EUR,869.00
2026-08-19T08:00:00Z,FR,iphone-15-plus,iPhone 15 Plus,491.00,EUR,969.00
2026-08-19T08:00:00Z,FR,iphone-15-pro,iPhone 15 Pro,559.00,EUR,1229.00
2026-08-19T08:00:00Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,733.00,EUR,1479.00
2026-08-19T08:00:00Z,FR,iphone-16,iPhone 16,599.00,EUR,869.00
2026-08-19T08:00:00Z,FR,iphone-16-plus,iPhone 16 Plus,599.00,EUR,969.00
2026-08-19T08:00:00Z,FR,iphone-16-pro,iPhone 16 Pro,669.00,EUR,1229.00
2026-08-19T08:00:00Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,849.00,EUR,1479.00
2026-08-19T08:00:00Z,FR,iphone-16e,iPhone 16e,433.00,EUR,719.00
2026-08-19T08:00:00Z,FR,iphone-17,iPhone 17,715.00,EUR,969.00
2026-08-19T08:00:00Z,FR,iphone-17-pro,iPhone 17 Pro,991.00,EUR,1329.00
2026-08-20T07:45:58Z,FR,iphone-13,iPhone 13,269.00,EUR,749.00
2026-08-20T07:45:58Z,FR,iphone-13-mini,iPhone 13 mini,257.00,EUR,809.00
2026-08-20T07:45:58Z,FR,iphone-14,iPhone 14,303.00,EUR,749.00
2026-08-20T07:45:58Z,FR,iphone-14-pro,iPhone 14 Pro,449.00,EUR,1559.00
2026-08-20T07:45:58Z,FR,iphone-15,iPhone 15,417.00,EUR,869.00
2026-08-20T07:45:58Z,FR,iphone-15-plus,iPhone 15 Plus,472.00,EUR,969.00
2026-08-20T07:45:58Z,FR,iphone-15-pro,iPhone 15 Pro,569.00,EUR,1229.00
2026-08-20T07:45:58Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,670.00,EUR,1479.00
2026-08-20T07:45:58Z,FR,iphone-16,iPhone 16,559.00,EUR,869.00
2026-08-20T07:45:58Z,FR,iphone-16-plus,iPhone 16 Plus,599.00,EUR,969.00
2026-08-20T07:45:58Z,FR,iphone-16-pro,iPhone 16 Pro,669.00,EUR,1229.00
2026-08-20T07:45:58Z,FR,iphone-16-pro-max,iPhone 16 Pro Max,797.00,EUR,1479.00
2026-08-20T07:45:58Z,FR,iphone-16e,iPhone 16e,434.00,EUR,719.00
2026-08-20T07:45:58Z,FR,iphone-17,iPhone 17,702.00,EUR,969.00
2026-08-20T07:45:58Z,FR,iphone-17-pro,iPhone 17 Pro,971.00,EUR,1329.00
2026-08-20T15:00:17Z,FR,iphone-13,iPhone 13,281.00,EUR,749.00
2026-08-20T15:00:17Z,FR,iphone-13-mini,iPhone 13 mini,259.00,EUR,809.00
2026-08-20T15:00:17Z,FR,iphone-14,iPhone 14,316.00,EUR,749.00
2026-08-20T15:00:17Z,FR,iphone-14-pro,iPhone 14 Pro,462.00,EUR,1329.00
2026-08-20T15:00:17Z,FR,iphone-15,iPhone 15,384.00,EUR,869.00
2026-08-20T15:00:17Z,FR,iphone-15-plus,iPhone 15 Plus,495.00,EUR,969.00
2026-08-20T15:00:17Z,FR,iphone-15-pro,iPhone 15 Pro,580.00,EUR,1229.00
2026-08-20T15:00:17Z,FR,iphone-15-pro-max,iPhone 15 Pro Max,699.00,EUR,1479.00
